marker_id,marker_type,distance,horizontal,vertical,eye,sample_index,dx,dy
1,REF,40.0,0.0,0.0,L,0,34.97893372768995,-33.69387184109435
1,REF,40.0,0.0,0.0,R,0,-50.9305034323789,-48.5160894052523
1,REF,40.0,0.0,0.0,L,1,32.68228919846214,-35.93226263318098
1,REF,40.0,0.0,0.0,R,1,-52.776069281191496,-50.35329935079272
1,REF,40.0,0.0,0.0,L,2,32.55781435562614,-36.22272729123771
1,REF,40.0,0.0,0.0,R,2,-54.290497317358415,-51.01741849420529
1,REF,40.0,0.0,0.0,L,3,32.166538010056875,-36.009141590010934
1,REF,40.0,0.0,0.0,R,3,-54.54584974500432,-50.88038930067008
1,REF,40.0,0.0,0.0,L,4,32.410805831918914,-36.74132785128006
1,REF,40.0,0.0,0.0,R,4,-54.79322508458405,-50.144766827512235
1,REF,40.0,0.0,0.0,L,5,32.688948613362626,-37.67085079179699
1,REF,40.0,0.0,0.0,R,5,-53.99036559417064,-52.37473908265328
1,REF,40.0,0.0,0.0,L,6,33.534451361418014,-37.04387286331576
1,REF,40.0,0.0,0.0,R,6,-54.90975426748699,-52.52474719208237
1,REF,40.0,0.0,0.0,L,7,33.40335027748589,-36.539839996629915
1,REF,40.0,0.0,0.0,R,7,-54.60245892421345,-54.336986228023335
1,REF,40.0,0.0,0.0,L,8,33.2502828476743,-36.41984092043838
1,REF,40.0,0.0,0.0,R,8,-53.54635422562071,-53.05822628463923
1,REF,40.0,0.0,0.0,L,9,33.010043684318234,-35.24863215521208
1,REF,40.0,0.0,0.0,R,9,-53.36722637037824,-52.5212468786368
1,REF,40.0,0.0,0.0,L,10,33.67487875788313,-34.81761272673706
1,REF,40.0,0.0,0.0,R,10,-53.871215373408425,-53.01680252573401
1,REF,40.0,0.0,0.0,L,11,33.0804128212616,-34.19141052430783
1,REF,40.0,0.0,0.0,R,11,-54.065377711259096,-51.99105337672411
1,REF,40.0,0.0,0.0,L,12,32.515707798568,-34.1106708976299
1,REF,40.0,0.0,0.0,R,12,-54.64325254920023,-51.251628431015405
1,REF,40.0,0.0,0.0,L,13,31.621073749277507,-34.239286063853704
1,REF,40.0,0.0,0.0,R,13,-53.99715770343873,-50.54558455484584
1,REF,40.0,0.0,0.0,L,14,30.94537062032442,-33.6851749591611
1,REF,40.0,0.0,0.0,R,14,-54.67762664947241,-51.08491317132186
1,REF,40.0,0.0,0.0,L,15,31.274971387688538,-33.220932195737504
1,REF,40.0,0.0,0.0,R,15,-54.6586539931836,-51.10866925635043
1,REF,40.0,0.0,0.0,L,16,30.92139756716574,-34.726904527500615
1,REF,40.0,0.0,0.0,R,16,-55.18601023919527,-49.868100742987494
1,REF,40.0,0.0,0.0,L,17,32.346489767717046,-34.12071502340181
1,REF,40.0,0.0,0.0,R,17,-55.51813161087395,-51.93178396484952
1,REF,40.0,0.0,0.0,L,18,32.774324228247735,-34.943049334481024
1,REF,40.0,0.0,0.0,R,18,-57.3468320663771,-52.9656265152758
1,REF,40.0,0.0,0.0,L,19,32.639330001440484,-35.24294851578185
1,REF,40.0,0.0,0.0,R,19,-56.68249707005492,-54.00348940342107
1,REF,40.0,0.0,0.0,L,20,32.26290740609445,-35.487380938017544
1,REF,40.0,0.0,0.0,R,20,-56.149840186574274,-53.84841791898247
1,REF,40.0,0.0,0.0,L,21,32.42443444896099,-35.16506052448456
1,REF,40.0,0.0,0.0,R,21,-55.43069504426499,-54.51616959121768
1,REF,40.0,0.0,0.0,L,22,32.145900612189514,-34.11265043434375
1,REF,40.0,0.0,0.0,R,22,-54.51891195131354,-53.474954307954796
1,REF,40.0,0.0,0.0,L,23,33.343039103264076,-34.063765375952464
1,REF,40.0,0.0,0.0,R,23,-55.35031904776145,-52.905104937927895
1,REF,40.0,0.0,0.0,L,24,32.85080025715519,-33.16813476023881
1,REF,40.0,0.0,0.0,R,24,-55.46173873692103,-52.311189720886674
1,REF,40.0,0.0,0.0,L,25,32.619295802137906,-33.351691942680446
1,REF,40.0,0.0,0.0,R,25,-55.009625023834,-52.29093136032518
1,REF,40.0,0.0,0.0,L,26,32.16914700903935,-33.50869849592737
1,REF,40.0,0.0,0.0,R,26,-56.794481668289215,-51.850016225064586
1,REF,40.0,0.0,0.0,L,27,31.94607447082818,-33.726626773321925
1,REF,40.0,0.0,0.0,R,27,-56.175319082415236,-52.54614818295182
1,REF,40.0,0.0,0.0,L,28,31.71439136375008,-32.38767469998175
1,REF,40.0,0.0,0.0,R,28,-56.459839830276835,-51.23112736230107
1,REF,40.0,0.0,0.0,L,29,32.21422460050793,-33.7453835441986
1,REF,40.0,0.0,0.0,R,29,-58.298042707520054,-52.20035207332673
1,REF,40.0,0.0,0.0,L,30,33.82036205498864,-33.58683260877337
1,REF,40.0,0.0,0.0,R,30,-59.06041076115091,-51.87850812684083
1,REF,40.0,0.0,0.0,L,31,33.070604746626756,-32.57175360675423
1,REF,40.0,0.0,0.0,R,31,-58.28962955844558,-50.77380124491976
1,REF,40.0,0.0,0.0,L,32,32.86465651492605,-32.30048737820887
1,REF,40.0,0.0,0.0,R,32,-57.43986922579266,-50.8629593263851
1,REF,40.0,0.0,0.0,L,33,28.537914090395216,-44.11970709967802
1,REF,40.0,0.0,0.0,R,33,-56.32510952867039,-50.31839996206503
1,REF,40.0,0.0,0.0,L,34,31.711765896103106,-36.07012299320737
1,REF,40.0,0.0,0.0,R,34,-57.47090091458224,-52.48519134130653
1,REF,40.0,0.0,0.0,L,35,32.42196846187504,-34.44256022896211
1,REF,40.0,0.0,0.0,R,35,-58.513259348172376,-52.071888197332335
1,REF,40.0,0.0,0.0,L,36,32.97695727666739,-33.61667278362139
1,REF,40.0,0.0,0.0,R,36,-58.003057841871446,-51.95751701768168
1,REF,40.0,0.0,0.0,L,37,32.87163263805377,-33.297697745650694
1,REF,40.0,0.0,0.0,R,37,-58.246018854057326,-51.98873942537817
1,REF,40.0,0.0,0.0,L,38,33.142226777757095,-33.359124809934634
1,REF,40.0,0.0,0.0,R,38,-57.77796623709676,-52.052246908597745
1,REF,40.0,0.0,0.0,L,39,32.92641811108648,-32.932878702291234
1,REF,40.0,0.0,0.0,R,39,-58.13678112807403,-51.9050669519596
1,REF,40.0,0.0,0.0,L,40,31.93409463350974,-32.879921223467555
1,REF,40.0,0.0,0.0,R,40,-59.076433684924396,-51.72505941140302
2,DIST,8.0,0.0,0.0,L,0,32.97064207938156,-32.14048412815016
2,DIST,8.0,0.0,0.0,R,0,-59.54715917703702,-50.74370478516104
2,DIST,8.0,0.0,0.0,L,1,33.43957893476958,-31.703813193724333
2,DIST,8.0,0.0,0.0,R,1,-60.81008673496941,-50.613405025566294
2,DIST,8.0,0.0,0.0,L,2,33.075536641340754,-31.607491126577145
2,DIST,8.0,0.0,0.0,R,2,-60.21533869201543,-51.53724621243996
