marker_id,marker_type,distance,horizontal,vertical,eye,sample_index,dx,dy
1,REF,40.0,0.0,0.0,L,0,-44.66480005829153,33.144816264347554
1,REF,40.0,0.0,0.0,R,0,81.56206122105752,-22.11520502113949
1,REF,40.0,0.0,0.0,L,1,-41.09878752061594,32.90120409867572
1,REF,40.0,0.0,0.0,R,1,82.72526564724762,-22.978363416366356
1,REF,40.0,0.0,0.0,L,2,-40.08376981954632,33.40865584213972
1,REF,40.0,0.0,0.0,R,2,86.31744299025445,-21.68273054630144
1,REF,40.0,0.0,0.0,L,3,-39.25861064124454,32.75797820310044
1,REF,40.0,0.0,0.0,R,3,87.39075987351939,-21.01724431708686
1,REF,40.0,0.0,0.0,L,4,-38.615866122714124,32.49484326266141
1,REF,40.0,0.0,0.0,R,4,89.0622136899992,-20.30589044166901
1,REF,40.0,0.0,0.0,L,5,-38.510174681139006,32.247857683332924
1,REF,40.0,0.0,0.0,R,5,88.16756544461931,-20.830887685934904
1,REF,40.0,0.0,0.0,L,6,-40.52413387362644,31.251121333599016
1,REF,40.0,0.0,0.0,R,6,88.80613869144679,-20.518804023638005
1,REF,40.0,0.0,0.0,L,7,-40.50048081698101,30.820058506820665
1,REF,40.0,0.0,0.0,R,7,88.15240296016907,-20.48548721037004
1,REF,40.0,0.0,0.0,L,8,-39.28881085450729,30.3676942404324
1,REF,40.0,0.0,0.0,R,8,87.93489983226497,-20.670590094276374
1,REF,40.0,0.0,0.0,L,9,-39.658948688670385,31.13322126106899
1,REF,40.0,0.0,0.0,R,9,87.5231997403794,-20.76234725256345
1,REF,40.0,0.0,0.0,L,10,-39.539257015546966,30.916567517873972
1,REF,40.0,0.0,0.0,R,10,87.23812472188247,-21.09691623559099
1,REF,40.0,0.0,0.0,L,11,-39.421019560651196,30.520332871820976
1,REF,40.0,0.0,0.0,R,11,86.70897710134953,-21.253982873034843
1,REF,40.0,0.0,0.0,L,12,-39.32502197498877,30.658511889987402
1,REF,40.0,0.0,0.0,R,12,86.00459711021735,-21.623800267869598
1,REF,40.0,0.0,0.0,L,13,-40.512116778199676,30.783996839476984
1,REF,40.0,0.0,0.0,R,13,86.90663000871075,-20.957441298481836
1,REF,40.0,0.0,0.0,L,14,-40.20505339048081,30.923586808457745
1,REF,40.0,0.0,0.0,R,14,84.8305390603515,-22.567768137502977
1,REF,40.0,0.0,0.0,L,15,-40.45553019805722,30.97395393274261
1,REF,40.0,0.0,0.0,R,15,82.56709052462976,-24.439085761751812
1,REF,40.0,0.0,0.0,L,16,-41.20486182816021,30.94069863358148
1,REF,40.0,0.0,0.0,R,16,81.84740528379652,-25.072364660072754
1,REF,40.0,0.0,0.0,L,17,-41.23217243416918,30.96540672753005
1,REF,40.0,0.0,0.0,R,17,82.19572117150548,-24.15508404950743
1,REF,40.0,0.0,0.0,L,18,-42.686873447073246,31.714573970080703
