marker_id,marker_type,distance,horizontal,vertical,eye,sample_index,dx,dy
1,REF,40.0,0.0,0.0,L,0,-39.088506168650184,25.981033787799966
1,REF,40.0,0.0,0.0,R,0,51.253282577057576,32.575792770269274
1,REF,40.0,0.0,0.0,L,1,-39.753408426215046,26.25798301367162
1,REF,40.0,0.0,0.0,R,1,51.7014602042568,32.606414267080055
1,REF,40.0,0.0,0.0,L,2,-38.33396287958055,26.552241058838018
1,REF,40.0,0.0,0.0,R,2,52.218374026406536,32.156856052467774
1,REF,40.0,0.0,0.0,L,3,-37.95797788218358,25.031443128116276
1,REF,40.0,0.0,0.0,R,3,52.878944634890466,30.979334311348225
1,REF,40.0,0.0,0.0,L,4,-37.46450897811198,23.70353100676079
1,REF,40.0,0.0,0.0,R,4,53.729553214758,30.91097121061582
1,REF,40.0,0.0,0.0,L,5,-37.137665423691935,23.718024449316534
1,REF,40.0,0.0,0.0,R,5,53.94372350029831,30.730913287347136
1,REF,40.0,0.0,0.0,L,6,-37.36175969098758,23.67172883157709
1,REF,40.0,0.0,0.0,R,6,53.249055422653505,31.19186077678549
1,REF,40.0,0.0,0.0,L,7,-37.74325070849527,24.634941086964346
1,REF,40.0,0.0,0.0,R,7,53.284398323944416,31.319267468859614
1,REF,40.0,0.0,0.0,L,8,-38.30025820587276,23.9217443374384
1,REF,40.0,0.0,0.0,R,8,53.27617410088299,31.273465377619644
1,REF,40.0,0.0,0.0,L,9,-38.03645566809314,24.8438147666804
1,REF,40.0,0.0,0.0,R,9,52.81942104254807,31.720062984815186
1,REF,40.0,0.0,0.0,L,10,-38.036478236907165,24.505642804274284
1,REF,40.0,0.0,0.0,R,10,52.25185515739226,32.06093005305927
1,REF,40.0,0.0,0.0,L,11,-38.44130899322566,25.049533208928935
1,REF,40.0,0.0,0.0,R,11,52.24735328777913,31.966667626740886
1,REF,40.0,0.0,0.0,L,12,-37.9642183924142,25.12073618655448
1,REF,40.0,0.0,0.0,R,12,51.85423483095906,31.865227335377035
1,REF,40.0,0.0,0.0,L,13,-37.112888336280804,25.319860666175916
1,REF,40.0,0.0,0.0,R,13,51.95941962845045,31.240541540480933
1,REF,40.0,0.0,0.0,L,14,-37.13922871904033,24.518173771845177
1,REF,40.0,0.0,0.0,R,14,51.891441823791055,31.703700982646012
1,REF,40.0,0.0,0.0,L,15,-36.97733438945787,24.108190834905475
1,REF,40.0,0.0,0.0,R,15,52.060913082481036,31.682812139394752
