marker_id,marker_type,distance,horizontal,vertical,eye,sample_index,dx,dy
1,REF,40.0,0.0,0.0,L,0,-69.8443006712195,70.48273649012049
1,REF,40.0,0.0,0.0,R,0,35.91881436012052,79.32714196230175
1,REF,40.0,0.0,0.0,L,1,-71.03595282686791,69.57725644626014
1,REF,40.0,0.0,0.0,R,1,34.52513832109263,78.6437309810592
1,REF,40.0,0.0,0.0,L,2,-71.29167055897241,69.27252633321498
1,REF,40.0,0.0,0.0,R,2,33.92191658046124,77.2781320167102
1,REF,40.0,0.0,0.0,L,3,-71.65153761032059,69.11622855050935
1,REF,40.0,0.0,0.0,R,3,33.35979631645898,76.76461320292695
1,REF,40.0,0.0,0.0,L,4,-71.23742486884828,69.46873598950982
1,REF,40.0,0.0,0.0,R,4,32.936262324076345,76.56739835702611
1,REF,40.0,0.0,0.0,L,5,-70.9077780901642,68.98278551773409
1,REF,40.0,0.0,0.0,R,5,32.761438120224376,76.93408074879747
1,REF,40.0,0.0,0.0,L,6,-70.83443965340608,68.99624406585197
1,REF,40.0,0.0,0.0,R,6,33.83379595818317,78.04413205624519
1,REF,40.0,0.0,0.0,L,7,-70.98246016670048,69.50003573632222
1,REF,40.0,0.0,0.0,R,7,34.034668284235984,78.91043166968794
1,REF,40.0,0.0,0.0,L,8,-70.9492093981214,69.00728243507689
1,REF,40.0,0.0,0.0,R,8,33.43948413897188,78.53929910272348
1,REF,40.0,0.0,0.0,L,9,-70.81845370357573,69.09921630036912
1,REF,40.0,0.0,0.0,R,9,33.00570175154029,78.6302267351338
1,REF,40.0,0.0,0.0,L,10,-70.92899852985636,68.797119514314
1,REF,40.0,0.0,0.0,R,10,33.88450417326153,79.39263049611412
1,REF,40.0,0.0,0.0,L,11,-70.50487737555133,69.02831051187563
1,REF,40.0,0.0,0.0,R,11,33.29057667817805,79.22032227967632
1,REF,40.0,0.0,0.0,L,12,-70.33735184873171,69.19914293818789
1,REF,40.0,0.0,0.0,R,12,34.413151459683796,78.87828617924197
1,REF,40.0,0.0,0.0,L,13,-70.88862145543612,68.89624571493769
1,REF,40.0,0.0,0.0,R,13,34.42489224922555,77.56011557050101
1,REF,40.0,0.0,0.0,L,14,-71.10812398956428,68.58538214026379
1,REF,40.0,0.0,0.0,R,14,35.767984858351134,77.91864009196638
1,REF,40.0,0.0,0.0,L,15,-70.89605513625237,68.57646494921238
1,REF,40.0,0.0,0.0,R,15,35.99676021441891,77.82291238777752
1,REF,40.0,0.0,0.0,L,16,-71.11707889691236,68.93762530625193
1,REF,40.0,0.0,0.0,R,16,35.141393333836476,77.51182505028993
1,REF,40.0,0.0,0.0,L,17,-70.9519311971491,68.66389316032553
1,REF,40.0,0.0,0.0,R,17,34.43307610381166,76.68328106571776
1,REF,40.0,0.0,0.0,L,18,-69.9364482089345,68.89353157100133
1,REF,40.0,0.0,0.0,R,18,35.12435970154499,76.08166828374317
1,REF,40.0,0.0,0.0,L,19,-58.54153679059518,66.06630115349788
1,REF,40.0,0.0,0.0,R,19,45.0222897592851,74.4902644476477
1,REF,40.0,0.0,0.0,L,20,-52.53147862833101,64.4248924118514
