marker_id,marker_type,distance,horizontal,vertical,eye,sample_index,dx,dy
1,REF,40.0,0.0,0.0,L,0,-62.01603015118466,47.95232454368283
1,REF,40.0,0.0,0.0,R,0,45.916121147073966,28.340244875127553
1,REF,40.0,0.0,0.0,L,1,-64.7433080559444,32.705657490272614
1,REF,40.0,0.0,0.0,R,1,47.403339739653674,21.816756262315256
1,REF,40.0,0.0,0.0,L,2,-64.49899459125054,29.78508185513419
1,REF,40.0,0.0,0.0,R,2,47.09558470317677,21.800227750915425
1,REF,40.0,0.0,0.0,L,3,-60.467316818292524,32.42717648804178
1,REF,40.0,0.0,0.0,R,3,50.24418536124301,25.004487352955504
1,REF,40.0,0.0,0.0,L,4,-59.355054807628434,33.04722803552269
1,REF,40.0,0.0,0.0,R,4,51.391482469807194,25.594911858745128
1,REF,40.0,0.0,0.0,L,5,-56.9907644874876,34.63738480176
1,REF,40.0,0.0,0.0,R,5,53.14330358746092,26.90374665471406
1,REF,40.0,0.0,0.0,L,6,-52.66094798578084,36.1146441844439
1,REF,40.0,0.0,0.0,R,6,56.0136590320823,28.128640418458197
1,REF,40.0,0.0,0.0,L,7,-51.71051253827419,36.934407066040144
1,REF,40.0,0.0,0.0,R,7,58.54904924660262,28.61944200143521
1,REF,40.0,0.0,0.0,L,8,-51.52976428505326,35.910631858098206
1,REF,40.0,0.0,0.0,R,8,59.13511004562338,28.78711752497172
1,REF,40.0,0.0,0.0,L,9,-50.6792910671084,36.24340256189578
1,REF,40.0,0.0,0.0,R,9,57.81918370389217,29.014535785019174
1,REF,40.0,0.0,0.0,L,10,-50.927796718542766,35.85702803614224
1,REF,40.0,0.0,0.0,R,10,57.05697265509599,29.46291319810442
1,REF,40.0,0.0,0.0,L,11,-50.662869675209265,36.565819350212955
1,REF,40.0,0.0,0.0,R,11,56.92053026140117,28.950605167697002
1,REF,40.0,0.0,0.0,L,12,-49.819640391148354,37.37401847243621
1,REF,40.0,0.0,0.0,R,12,56.67076989459206,47.59881584164092
1,REF,40.0,0.0,0.0,L,13,-50.67833451985941,35.73354995926481
1,REF,40.0,0.0,0.0,R,13,58.563135128576874,32.044035755895614
1,REF,40.0,0.0,0.0,L,14,-49.65341962347232,35.779637195695415
1,REF,40.0,0.0,0.0,R,14,57.95357121683908,29.41964591997801
1,REF,40.0,0.0,0.0,L,15,-48.342225942739624,36.758898369575455
1,REF,40.0,0.0,0.0,R,15,58.64800502778854,29.73960738709008
1,REF,40.0,0.0,0.0,L,16,-49.28537759485586,36.38267382691305
1,REF,40.0,0.0,0.0,R,16,58.67061155684974,29.881508382121467
1,REF,40.0,0.0,0.0,L,17,-49.2026777721384,36.31427683903006
1,REF,40.0,0.0,0.0,R,17,56.92774010554126,48.697839122293054
1,REF,40.0,0.0,0.0,L,18,-49.67012567566769,35.703874500022195
1,REF,40.0,0.0,0.0,R,18,57.94631738727726,32.63931959953742
1,REF,40.0,0.0,0.0,L,19,-49.54175877196806,36.84401827807045
1,REF,40.0,0.0,0.0,R,19,58.66298383090752,30.26932733061203
1,REF,40.0,0.0,0.0,L,20,-49.58449246837152,36.9355757369582
1,REF,40.0,0.0,0.0,R,20,58.4205719989122,29.669213592534618
1,REF,40.0,0.0,0.0,L,21,-49.67741604235946,36.40189913738564
1,REF,40.0,0.0,0.0,R,21,58.02786846588751,28.564177564113074
1,REF,40.0,0.0,0.0,L,22,-49.44601057208958,36.23604339488286
1,REF,40.0,0.0,0.0,R,22,58.348185059592396,28.51735344105726
1,REF,40.0,0.0,0.0,L,23,-50.15188241277488,36.601096233887354
1,REF,40.0,0.0,0.0,R,23,57.36954363027893,28.195233852098387
1,REF,40.0,0.0,0.0,L,24,-51.45977989179488,36.42447313614112
1,REF,40.0,0.0,0.0,R,24,56.73825907143359,28.841874944529387
1,REF,40.0,0.0,0.0,L,25,-51.74562005671265,36.48944303330849
1,REF,40.0,0.0,0.0,R,25,56.91553170103695,29.015230372338117
2,DIST,8.0,0.0,0.0,L,0,-52.45097072887837,37.304425749725006
2,DIST,8.0,0.0,0.0,R,0,57.75547318347724,28.076172483350526
2,DIST,8.0,0.0,0.0,L,1,-51.24168707983408,37.25202835642962
2,DIST,8.0,0.0,0.0,R,1,57.279245384441616,27.835572156711393
2,DIST,8.0,0.0,0.0,L,2,-52.21712328151533,37.07223731263282
2,DIST,8.0,0.0,0.0,R,2,57.125162748078374,28.992087846391
2,DIST,8.0,0.0,0.0,L,3,-52.18066891273797,37.01330515495762
2,DIST,8.0,0.0,0.0,R,3,58.18448171740166,28.663887919315478
2,DIST,8.0,0.0,0.0,L,4,-51.945820023417134,36.26952013347054
2,DIST,8.0,0.0,0.0,R,4,57.150252673003294,28.73229222637035
2,DIST,8.0,0.0,0.0,L,5,-52.34973106528487,36.05324101815731
2,DIST,8.0,0.0,0.0,R,5,57.69275264595136,27.559276954082303
2,DIST,8.0,0.0,0.0,L,6,-52.80451009840203,35.45998506847142
2,DIST,8.0,0.0,0.0,R,6,57.82906057498778,27.320118042667563
2,DIST,8.0,0.0,0.0,L,7,-65.35480604047079,23.20088657020386
2,DIST,8.0,0.0,0.0,R,7,57.283151698954995,28.216781280897774
2,DIST,8.0,0.0,0.0,L,8,-67.4693443771244,20.82893593426148
2,DIST,8.0,0.0,0.0,R,8,57.339107479029835,27.918966583868137
2,DIST,8.0,0.0,0.0,L,9,-68.05292725567057,19.694372834277257
2,DIST,8.0,0.0,0.0,R,9,57.026310148824194,28.207915973134842
2,DIST,8.0,0.0,0.0,L,10,-56.113964655518515,33.01220272265714
2,DIST,8.0,0.0,0.0,R,10,57.778055813596296,26.958709986345433
2,DIST,8.0,0.0,0.0,L,11,-53.68162337261326,35.361849245927296
2,DIST,8.0,0.0,0.0,R,11,57.30549141535864,27.770285126887945
2,DIST,8.0,0.0,0.0,L,12,-53.9247611662846,35.59565167689014
2,DIST,8.0,0.0,0.0,R,12,57.80848737243479,27.59839011880908
2,DIST,8.0,0.0,0.0,L,13,-54.242375305087485,35.56213919620793
2,DIST,8.0,0.0,0.0,R,13,56.92222838550026,26.91657375869542
2,DIST,8.0,0.0,0.0,L,14,-53.72717173601319,35.24500827034522
2,DIST,8.0,0.0,0.0,R,14,58.34352950290388,25.79105037432095
2,DIST,8.0,0.0,0.0,L,15,-52.99827279356363,35.22953162036842
2,DIST,8.0,0.0,0.0,R,15,58.144998421978094,27.729609610002843
2,DIST,8.0,0.0,0.0,L,16,-53.708598723907244,35.4822957805476
2,DIST,8.0,0.0,0.0,R,16,57.70495160662496,27.58384597537383
2,DIST,8.0,0.0,0.0,L,17,-53.23509660947403,35.486382118702096
2,DIST,8.0,0.0,0.0,R,17,58.21646890776447,26.484279417963172
2,DIST,8.0,0.0,0.0,L,18,-53.28261366690238,35.365224269241125
2,DIST,8.0,0.0,0.0,R,18,58.36587463104261,25.97956546843877
2,DIST,8.0,0.0,0.0,L,19,-52.35702047772564,35.33735518055723
2,DIST,8.0,0.0,0.0,R,19,58.01010067475938,27.11569452435279
2,DIST,8.0,0.0,0.0,L,20,-53.42592557702673,35.82657788588445
2,DIST,8.0,0.0,0.0,R,20,58.07773812332549,26.897725384880303
2,DIST,8.0,0.0,0.0,L,21,-52.543513205012935,36.56453307784986
2,DIST,8.0,0.0,0.0,R,21,58.45583700093046,27.05338597911456
2,DIST,8.0,0.0,0.0,L,22,-53.12750131672151,35.90113334127404
2,DIST,8.0,0.0,0.0,R,22,57.91047840796793,26.60762385843489
2,DIST,8.0,0.0,0.0,L,23,-53.097932968102675,35.17664777058643
2,DIST,8.0,0.0,0.0,R,23,56.976358727740944,26.16310541499325
2,DIST,8.0,0.0,0.0,L,24,-52.994597437348375,35.218205805228195
2,DIST,8.0,0.0,0.0,R,24,56.75447414600044,25.98005450125362
3,DIST,4.0,0.0,0.0,L,0,-53.53037393532781,37.25636641074595
3,DIST,4.0,0.0,0.0,R,0,58.45054912059634,26.820793054400184
3,DIST,4.0,0.0,0.0,L,1,-54.18190342292621,36.31724319030074
3,DIST,4.0,0.0,0.0,R,1,57.207232998469216,27.122424179078013
3,DIST,4.0,0.0,0.0,L,2,-53.30345115857635,35.96133874734731
3,DIST,4.0,0.0,0.0,R,2,57.00889489570296,27.629326081992478
3,DIST,4.0,0.0,0.0,L,3,-52.596758985574624,36.1788276103864
3,DIST,4.0,0.0,0.0,R,3,57.35182433257346,26.32468734581297
3,DIST,4.0,0.0,0.0,L,4,-52.56199814866627,36.30539036568725
3,DIST,4.0,0.0,0.0,R,4,57.662750872725795,27.653264416394784
3,DIST,4.0,0.0,0.0,L,5,-53.199249657924774,36.11116535894253
3,DIST,4.0,0.0,0.0,R,5,57.75583384448468,26.685266617289905
3,DIST,4.0,0.0,0.0,L,6,-53.8773634646133,35.796448876341984
3,DIST,4.0,0.0,0.0,R,6,56.753696666665576,27.809896858018416
3,DIST,4.0,0.0,0.0,L,7,-54.20035359137081,35.78237640014132
3,DIST,4.0,0.0,0.0,R,7,57.62480630601701,26.610768548125677
3,DIST,4.0,0.0,0.0,L,8,-54.49829931268103,36.49935014851749
3,DIST,4.0,0.0,0.0,R,8,57.91855760677035,27.138864977152306
3,DIST,4.0,0.0,0.0,L,9,-54.466109057085184,35.632900481213696
3,DIST,4.0,0.0,0.0,R,9,58.79481032174219,26.707075304539657
3,DIST,4.0,0.0,0.0,L,10,-54.80064822257448,35.54667571139157
3,DIST,4.0,0.0,0.0,R,10,58.6168283189343,25.410463310756697
3,DIST,4.0,0.0,0.0,L,11,-55.13753299637075,35.27891943156608
3,DIST,4.0,0.0,0.0,R,11,58.6403654412608,26.486030806244514
3,DIST,4.0,0.0,0.0,L,12,-53.75698192549535,34.7580960682809
3,DIST,4.0,0.0,0.0,R,12,58.962724490586275,26.146248968522137
3,DIST,4.0,0.0,0.0,L,13,-53.701101645591905,35.71598802889634
3,DIST,4.0,0.0,0.0,R,13,58.36492902827719,25.810668671650973
3,DIST,4.0,0.0,0.0,L,14,-54.28210754829996,35.935425154604026
3,DIST,4.0,0.0,0.0,R,14,58.8090783719013,25.92115906656531
3,DIST,4.0,0.0,0.0,L,15,-54.413878255675364,36.15782167999938
3,DIST,4.0,0.0,0.0,R,15,57.838403381832464,25.531055331549098
3,DIST,4.0,0.0,0.0,L,16,-54.44693119611865,35.51686296919567
3,DIST,4.0,0.0,0.0,R,16,59.11896157525953,25.57808657588474
3,DIST,4.0,0.0,0.0,L,17,-54.22171931473684,36.11379548546553
3,DIST,4.0,0.0,0.0,R,17,58.08262729417109,26.000152130785498
3,DIST,4.0,0.0,0.0,L,18,-53.12423325576532,35.930556955109296
3,DIST,4.0,0.0,0.0,R,18,58.50418037187115,25.052238078076762
3,DIST,4.0,0.0,0.0,L,19,-52.86375132447835,36.410971756760844
3,DIST,4.0,0.0,0.0,R,19,58.84592136442394,24.820887177625504
3,DIST,4.0,0.0,0.0,L,20,-53.66425501824749,35.14626049016012
3,DIST,4.0,0.0,0.0,R,20,58.849703524485676,25.29358229344934
3,DIST,4.0,0.0,0.0,L,21,-53.01012209183812,35.26852465111795
3,DIST,4.0,0.0,0.0,R,21,58.966722633633935,25.2133089203271
3,DIST,4.0,0.0,0.0,L,22,-53.77445459398126,35.29118188495946
